Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP006319,Female,Yes,3,Not Graduate,No,9407,2224,6248,240,1,SEMIURBAN,Y
LP006713,Female,Yes,2,Graduate,No,10398,0,15025,240,0,URBAN,N
LP003220,Female,Yes,1,Not Graduate,No,2603,2663,12561,240,1,URBAN,Y
LP008561,Male,No,4,Not Graduate,No,3609,0,9903,240,1,SEMIURBAN,Y
LP003422,Female,No,1,Graduate,Yes,10160,0,23145,180,0,SEMIURBAN,N
LP004027,Female,No,1,Not Graduate,Yes,8501,0,6856,360,1,RURAL,Y
LP006112,Male,Yes,5,Graduate,No,1855,0,17859,240,0,SEMIURBAN,N
LP007877,Male,Yes,5,Not Graduate,No,12962,0,18680,360,1,SEMIURBAN,N
LP007690,Female,Yes,0,Graduate,No,12057,0,8154,180,0,URBAN,N
LP004717,Male,No,0,Not Graduate,No,5246,0,10776,180,0,RURAL,N
LP007958,Female,No,1,Not Graduate,Yes,9160,8291,15414,240,0,RURAL,N
LP007962,Female,No,0,Not Graduate,Yes,3209,0,817,360,0,URBAN,N
LP006450,Female,Yes,2,Not Graduate,Yes,10225,0,12662,180,0,SEMIURBAN,N
LP006496,Female,No,2,Graduate,Yes,12901,0,20942,360,0,RURAL,N
LP002894,Female,No,1,Not Graduate,Yes,10829,0,2896,360,1,RURAL,N
LP006435,Male,Yes,5,Not Graduate,No,6615,0,17338,180,1,SEMIURBAN,Y
LP004157,Female,No,0,Not Graduate,No,9103,0,15737,360,0,SEMIURBAN,N
LP007623,Male,No,3,Not Graduate,Yes,7088,0,6818,180,0,RURAL,N
LP004011,Male,Yes,3,Graduate,No,4030,0,4534,240,0,URBAN,N
LP002848,Female,No,0,Not Graduate,No,5066,0,15710,360,0,SEMIURBAN,N
LP008750,Female,Yes,0,Not Graduate,Yes,7354,0,15181,360,1,URBAN,Y
LP005531,Female,No,4,Not Graduate,No,10704,0,4954,240,0,SEMIURBAN,N
LP008626,Male,No,3,Not Graduate,No,12632,0,12278,240,1,URBAN,Y
LP008098,Male,Yes,5,Not Graduate,Yes,5061,0,23330,240,1,RURAL,Y
LP004509,Male,Yes,1,Not Graduate,No,10825,0,11101,240,0,SEMIURBAN,N
LP007878,Male,Yes,0,Not Graduate,Yes,10349,1384,14765,240,0,URBAN,N
LP003625,Male,Yes,1,Not Graduate,No,12105,0,6878,360,0,RURAL,N
LP006801,Female,No,0,Graduate,Yes,9521,1683,22249,180,1,RURAL,N
LP006845,Male,Yes,0,Graduate,Yes,3992,0,6258,360,1,SEMIURBAN,Y
LP007621,Female,Yes,3,Not Graduate,No,2062,0,11996,180,1,URBAN,Y
LP005620,Male,No,1,Not Graduate,Yes,3158,7565,18366,240,0,URBAN,N
LP006141,Female,No,2,Not Graduate,Yes,5236,0,2632,180,1,RURAL,Y
LP008127,Male,Yes,3,Not Graduate,No,4773,0,6899,240,1,SEMIURBAN,Y
LP005887,Female,Yes,1,Graduate,No,12612,0,21770,360,1,URBAN,Y
LP004139,Female,Yes,1,Not Graduate,Yes,10366,0,2078,180,0,URBAN,N
LP006006,Female,No,2,Graduate,Yes,8536,0,15310,360,0,SEMIURBAN,N
LP008517,Female,No,1,Graduate,Yes,11163,657,24626,180,0,RURAL,N
LP008186,Female,No,4,Not Graduate,No,12192,0,8676,180,1,SEMIURBAN,N
LP003206,Female,Yes,0,Not Graduate,Yes,11181,0,10503,240,1,SEMIURBAN,Y
LP008094,Female,No,1,Not Graduate,No,11289,7811,13905,180,0,SEMIURBAN,N
LP005151,Male,Yes,1,Graduate,No,3610,0,11718,180,0,URBAN,N
LP003106,Male,Yes,2,Not Graduate,No,6970,0,2443,360,1,SEMIURBAN,Y
LP006204,Female,Yes,2,Graduate,No,8637,9806,13669,360,0,SEMIURBAN,N
LP003164,Male,Yes,4,Not Graduate,Yes,8462,0,22592,180,1,URBAN,Y
LP006072,Male,No,3,Not Graduate,Yes,2574,0,9357,240,1,RURAL,Y
LP004432,Female,Yes,2,Graduate,No,12291,0,3266,240,1,URBAN,Y
LP006603,Female,No,2,Not Graduate,Yes,10352,9989,14966,240,0,URBAN,N
LP008476,Male,Yes,1,Not Graduate,Yes,5995,0,12123,360,0,URBAN,N
LP008143,Male,Yes,1,Graduate,No,2684,0,22474,180,0,RURAL,N
LP005539,Male,Yes,0,Graduate,Yes,7094,0,24195,360,1,SEMIURBAN,N
LP005237,Female,No,0,Not Graduate,No,7176,0,23649,360,0,RURAL,N
LP006889,Male,Yes,0,Not Graduate,Yes,11153,255,20068,180,1,RURAL,Y
LP003963,Male,No,0,Not Graduate,No,5497,0,3875,240,1,URBAN,Y
LP008185,Female,Yes,0,Graduate,Yes,9013,0,12860,240,0,URBAN,N
LP003136,Female,No,0,Graduate,Yes,12127,0,8118,360,1,URBAN,Y
LP006065,Male,Yes,0,Not Graduate,No,9481,0,7712,180,1,SEMIURBAN,Y
LP008263,Male,No,2,Not Graduate,No,2274,3249,17697,240,0,RURAL,N
LP005461,Male,No,1,Graduate,Yes,8271,0,24701,240,0,SEMIURBAN,N
LP007319,Female,No,0,Not Graduate,No,3509,0,13301,240,1,SEMIURBAN,N
LP003257,Male,No,4,Not Graduate,Yes,2009,0,5221,240,0,URBAN,N
LP003524,Female,Yes,0,Graduate,No,9375,0,22672,360,0,SEMIURBAN,N
LP006803,Female,Yes,2,Not Graduate,No,5170,0,2374,360,1,SEMIURBAN,N
LP006301,Male,Yes,1,Graduate,No,8016,0,14291,240,0,SEMIURBAN,N
LP003222,Female,No,1,Graduate,No,5575,0,8818,180,0,SEMIURBAN,N
LP008034,Male,No,0,Not Graduate,No,2501,0,22435,360,0,RURAL,N
LP003092,Male,No,5,Not Graduate,No,4695,0,7197,360,1,URBAN,Y
LP008469,Female,Yes,1,Graduate,Yes,4494,3672,10535,180,1,SEMIURBAN,Y
LP005566,Female,Yes,5,Graduate,No,6324,0,645,360,1,URBAN,N
LP007644,Female,Yes,5,Graduate,No,12035,0,20026,360,1,URBAN,Y
LP004702,Male,No,1,Not Graduate,Yes,4460,0,7411,240,0,SEMIURBAN,N
LP007251,Male,No,0,Not Graduate,No,3235,5511,11908,240,0,SEMIURBAN,N
LP003474,Female,Yes,4,Graduate,No,5554,0,5502,360,1,SEMIURBAN,Y
LP005991,Male,Yes,1,Not Graduate,Yes,8846,1738,10765,240,0,SEMIURBAN,N
LP003411,Female,No,1,Not Graduate,Yes,11923,0,16857,360,0,RURAL,N
LP008377,Female,No,2,Not Graduate,No,10393,0,15658,360,0,RURAL,N
LP008963,Male,No,3,Not Graduate,No,5122,0,5753,180,0,RURAL,N
LP005815,Male,Yes,1,Graduate,Yes,10062,6390,650,240,1,RURAL,N
LP006117,Female,Yes,2,Not Graduate,No,7231,0,6675,180,1,SEMIURBAN,Y
LP007712,Male,Yes,1,Not Graduate,No,11466,0,24396,180,1,SEMIURBAN,N
LP009837,Male,No,1,Not Graduate,Yes,12284,0,16215,180,1,SEMIURBAN,Y
LP009374,Male,Yes,0,Not Graduate,Yes,5641,0,7493,180,1,SEMIURBAN,Y
LP007045,Male,Yes,0,Graduate,Yes,12547,0,3755,240,1,URBAN,N
LP006222,Male,No,2,Not Graduate,Yes,6222,0,10010,240,1,SEMIURBAN,N
LP006820,Male,Yes,0,Not Graduate,No,2817,0,7462,360,0,SEMIURBAN,N
LP006514,Male,Yes,0,Graduate,No,5203,0,8637,240,0,SEMIURBAN,N
LP002545,Female,No,0,Not Graduate,No,5006,0,19414,240,0,RURAL,N
LP007387,Male,Yes,0,Graduate,No,9583,0,14820,180,0,RURAL,N
LP009058,Male,No,0,Graduate,No,2641,0,15673,360,1,SEMIURBAN,N
LP003846,Female,No,1,Graduate,Yes,3648,6044,1996,240,0,RURAL,N
LP006884,Female,No,5,Graduate,Yes,11805,0,12771,360,0,RURAL,N
LP003627,Male,Yes,0,Graduate,Yes,4451,0,11230,360,1,RURAL,Y
LP003913,Male,Yes,1,Graduate,Yes,11941,0,22854,180,0,URBAN,N
LP007842,Male,Yes,4,Not Graduate,Yes,8934,0,3825,180,0,RURAL,N
LP005231,Female,Yes,2,Graduate,Yes,1950,0,12049,240,1,URBAN,Y
LP009505,Male,Yes,1,Not Graduate,No,5896,0,1900,360,0,URBAN,N
LP006538,Female,No,3,Not Graduate,No,6148,0,4771,360,1,RURAL,N
LP005260,Male,No,5,Graduate,Yes,4544,0,19961,180,1,URBAN,N
LP007181,Male,Yes,2,Not Graduate,Yes,6378,9879,11383,240,0,SEMIURBAN,N
LP007157,Female,Yes,1,Graduate,Yes,3161,8397,5601,180,1,SEMIURBAN,Y
LP007600,Female,Yes,1,Not Graduate,Yes,7603,0,23139,240,0,RURAL,N
LP009234,Male,No,5,Not Graduate,No,5554,0,19513,360,1,RURAL,Y
LP009678,Female,No,0,Graduate,Yes,12718,2492,8677,180,1,URBAN,Y
LP007367,Female,No,0,Graduate,No,9392,0,12666,180,0,RURAL,N
LP009054,Female,Yes,0,Graduate,Yes,7124,7094,10876,360,0,URBAN,N
LP007661,Male,Yes,4,Not Graduate,No,6753,0,10600,180,0,RURAL,N
LP006336,Male,No,0,Graduate,No,8160,734,19873,240,1,RURAL,N
LP008947,Male,No,2,Graduate,Yes,11341,7357,10750,360,0,SEMIURBAN,N
LP005584,Female,Yes,2,Graduate,Yes,6260,0,4407,180,1,SEMIURBAN,Y
LP007374,Female,No,5,Graduate,No,1512,0,23645,240,1,URBAN,N
LP011240,Male,No,1,Not Graduate,No,4941,9644,14030,240,0,URBAN,N
LP007672,Female,Yes,2,Graduate,Yes,7391,7549,5526,360,0,URBAN,N
LP009196,Male,No,4,Not Graduate,No,10962,0,22496,360,1,SEMIURBAN,Y
LP006548,Male,Yes,1,Graduate,Yes,8889,0,22437,180,0,URBAN,N
LP005487,Male,Yes,0,Not Graduate,Yes,3437,1882,2611,240,0,URBAN,N
LP010740,Female,No,0,Not Graduate,Yes,7301,0,2979,240,0,URBAN,N
LP008538,Female,Yes,0,Not Graduate,Yes,4788,0,16756,240,0,RURAL,N
LP006283,Male,Yes,3,Graduate,No,4037,0,23080,240,0,SEMIURBAN,N
LP007188,Female,Yes,3,Not Graduate,No,2097,6102,8831,360,0,URBAN,N
LP009580,Female,Yes,0,Graduate,Yes,4707,0,10152,360,0,RURAL,N
LP007156,Male,No,1,Not Graduate,No,8434,1981,5360,180,1,RURAL,N
LP009694,Male,Yes,5,Not Graduate,No,11162,0,7053,180,1,SEMIURBAN,N
LP007802,Female,No,1,Graduate,Yes,7431,0,11162,240,1,URBAN,Y
LP006970,Male,No,1,Not Graduate,No,6747,4720,3022,180,0,SEMIURBAN,N
LP009869,Male,Yes,3,Not Graduate,Yes,4892,0,3078,240,1,RURAL,Y
LP008014,Female,No,3,Graduate,Yes,4166,0,7780,180,0,RURAL,N
LP006967,Female,No,1,Graduate,Yes,2762,0,21708,240,0,SEMIURBAN,N
LP002896,Female,Yes,0,Graduate,Yes,8691,0,11301,240,1,SEMIURBAN,Y
LP006549,Male,Yes,0,Graduate,No,4224,0,1879,180,0,RURAL,N
LP006517,Male,Yes,4,Not Graduate,No,5829,8412,24669,180,0,RURAL,N
LP006793,Male,No,1,Not Graduate,Yes,5838,0,19547,360,1,SEMIURBAN,Y
LP007366,Female,No,0,Not Graduate,Yes,9247,0,24897,180,0,RURAL,N
LP004328,Female,Yes,1,Graduate,Yes,10185,9694,21822,180,1,URBAN,Y
LP004258,Female,No,2,Not Graduate,No,8139,0,14229,240,1,URBAN,Y
LP007542,Female,Yes,4,Graduate,No,3973,0,10647,240,0,SEMIURBAN,N
LP011529,Female,No,0,Graduate,No,11917,0,21101,240,0,SEMIURBAN,N
LP007107,Female,Yes,4,Not Graduate,Yes,8434,0,5918,240,1,URBAN,N
LP006584,Male,No,1,Graduate,No,6129,0,12293,180,1,SEMIURBAN,Y
LP008087,Female,Yes,1,Not Graduate,Yes,12546,0,24871,360,0,URBAN,N
LP005775,Female,No,0,Not Graduate,Yes,9560,0,21419,240,1,SEMIURBAN,Y
LP007835,Male,No,2,Not Graduate,Yes,9452,0,4803,360,0,SEMIURBAN,N
LP009205,Male,No,1,Graduate,No,11594,0,19863,180,0,RURAL,N
LP004563,Male,No,1,Graduate,No,7777,0,21944,240,1,SEMIURBAN,Y
LP002798,Male,No,0,Graduate,Yes,10708,0,22001,240,0,URBAN,N
LP007741,Female,Yes,0,Not Graduate,Yes,3318,0,20988,180,0,URBAN,N
LP004240,Female,Yes,1,Not Graduate,Yes,10651,0,21435,360,1,RURAL,Y
LP007487,Female,No,3,Not Graduate,No,4540,6550,10934,180,1,URBAN,Y
LP004359,Male,No,5,Graduate,Yes,2333,0,18352,240,0,RURAL,N
LP003647,Male,Yes,4,Graduate,Yes,5844,0,6532,180,1,RURAL,N
LP003295,Male,No,1,Not Graduate,No,9879,0,14961,240,1,RURAL,N
LP007302,Male,Yes,1,Not Graduate,No,3088,7483,1589,180,1,SEMIURBAN,Y
LP010435,Male,Yes,2,Graduate,Yes,4130,0,9803,180,0,URBAN,N
LP009851,Male,No,3,Not Graduate,No,8276,0,10472,240,0,SEMIURBAN,N
LP004065,Male,Yes,4,Graduate,No,1740,0,11870,240,0,URBAN,N
LP007167,Female,No,1,Not Graduate,No,7544,1161,3238,180,0,RURAL,N
LP004895,Female,No,1,Graduate,Yes,12902,0,12563,360,1,RURAL,Y
LP006273,Female,Yes,3,Not Graduate,No,8222,0,21268,180,1,RURAL,N
LP003757,Female,No,3,Graduate,Yes,9227,4813,18144,240,0,SEMIURBAN,N
LP004928,Female,No,2,Graduate,No,7129,0,19922,360,1,RURAL,Y
LP006147,Female,Yes,5,Graduate,No,10867,0,12139,180,1,URBAN,Y
LP006542,Male,No,0,Not Graduate,No,2065,5426,12042,180,1,RURAL,Y
LP008755,Male,Yes,4,Graduate,No,8539,0,20290,360,1,SEMIURBAN,Y
LP004874,Male,No,5,Graduate,Yes,2999,0,17524,360,0,SEMIURBAN,N
LP004889,Female,No,0,Graduate,No,9373,0,24782,360,1,SEMIURBAN,N
LP003976,Male,No,2,Graduate,No,12403,0,8312,240,0,SEMIURBAN,N
LP006969,Female,No,1,Graduate,No,9160,5949,22792,180,0,SEMIURBAN,N
LP006490,Male,Yes,2,Graduate,No,9355,2823,12078,360,1,RURAL,N
LP007369,Female,No,0,Graduate,Yes,4464,0,8209,180,1,RURAL,Y
LP006717,Male,No,1,Graduate,Yes,8389,0,18093,240,0,RURAL,N
LP006008,Male,No,5,Not Graduate,No,5128,0,24078,360,0,RURAL,N
LP008739,Male,No,3,Graduate,Yes,11499,0,8509,360,0,RURAL,N
LP008786,Male,No,2,Graduate,No,9314,0,15619,240,0,SEMIURBAN,N
LP010049,Male,Yes,0,Graduate,Yes,9502,0,13480,240,0,URBAN,N
LP008201,Female,No,1,Graduate,Yes,4796,0,7750,360,0,RURAL,N
LP009090,Female,No,0,Graduate,Yes,1981,0,23857,180,0,SEMIURBAN,N
LP005016,Female,Yes,0,Graduate,Yes,10410,0,19777,240,1,RURAL,Y
LP008579,Female,No,1,Graduate,Yes,6594,0,5257,360,0,URBAN,N
LP009421,Male,No,0,Not Graduate,Yes,11030,0,5787,240,0,SEMIURBAN,N
LP003882,Male,Yes,5,Not Graduate,Yes,6900,0,13180,180,0,RURAL,N
LP006880,Female,No,3,Graduate,Yes,1627,6413,24517,240,0,RURAL,N
LP009340,Male,Yes,0,Graduate,No,7956,0,24736,360,1,SEMIURBAN,Y
LP003959,Male,Yes,2,Graduate,Yes,9955,168,9822,360,0,RURAL,N
LP005353,Female,Yes,5,Graduate,Yes,12943,0,14668,240,0,URBAN,N
LP007554,Female,No,0,Not Graduate,Yes,10636,0,5131,180,0,SEMIURBAN,N
LP012499,Male,No,1,Not Graduate,No,5920,0,9965,360,1,RURAL,N
LP003169,Male,Yes,1,Graduate,No,7403,0,5777,180,0,URBAN,N
LP008916,Male,No,0,Not Graduate,No,5613,0,12812,240,0,URBAN,N
LP011086,Female,Yes,0,Not Graduate,Yes,9906,0,2631,180,0,SEMIURBAN,N
LP011559,Female,No,0,Not Graduate,No,1672,2339,16059,240,1,SEMIURBAN,Y
LP010890,Female,Yes,1,Not Graduate,Yes,1504,0,484,180,1,RURAL,Y
LP010989,Female,No,0,Not Graduate,No,5611,5129,10379,360,1,RURAL,Y
LP007264,Male,Yes,0,Graduate,Yes,8850,0,19843,240,1,SEMIURBAN,Y
LP007325,Male,No,0,Graduate,Yes,6399,0,1134,240,0,URBAN,N
LP006058,Male,Yes,4,Not Graduate,Yes,12118,0,8000,360,1,RURAL,Y
LP003353,Male,No,0,Not Graduate,No,10009,0,22662,180,1,RURAL,Y
LP008244,Female,Yes,4,Not Graduate,No,3348,4109,2189,240,0,URBAN,N
LP005497,Female,Yes,0,Graduate,Yes,11436,0,8084,360,1,SEMIURBAN,N
LP005458,Male,No,1,Graduate,Yes,6407,0,17580,240,1,SEMIURBAN,Y
LP004022,Male,No,1,Graduate,No,11620,0,1802,180,0,SEMIURBAN,N
LP005958,Female,Yes,4,Graduate,Yes,3567,0,1605,360,0,SEMIURBAN,N
LP004419,Female,Yes,5,Graduate,Yes,12971,0,2831,240,1,SEMIURBAN,Y
LP008683,Male,No,1,Not Graduate,No,10575,0,3795,240,1,SEMIURBAN,Y
LP008239,Male,No,0,Graduate,Yes,6562,0,16380,360,0,RURAL,N
LP012055,Male,Yes,0,Not Graduate,Yes,9108,2333,16508,180,1,SEMIURBAN,Y
LP007529,Female,No,1,Not Graduate,No,9230,0,12808,180,0,URBAN,N
LP003084,Female,Yes,0,Graduate,Yes,10462,0,23104,240,1,SEMIURBAN,Y
LP005643,Female,Yes,1,Graduate,No,3832,0,5400,360,0,SEMIURBAN,N
LP008967,Female,No,0,Graduate,Yes,2689,0,9566,180,0,URBAN,N
LP011241,Female,No,4,Graduate,No,9829,0,20404,360,1,SEMIURBAN,Y
LP008796,Male,Yes,1,Not Graduate,Yes,12371,0,6265,360,0,RURAL,N
LP007026,Male,No,1,Graduate,Yes,3819,0,11793,180,0,URBAN,N
LP007463,Female,No,0,Graduate,No,10378,0,10727,240,1,URBAN,Y
LP008520,Male,Yes,0,Not Graduate,Yes,10538,0,15272,360,0,URBAN,N
LP008661,Female,Yes,4,Not Graduate,No,5163,0,14959,240,1,RURAL,N
LP008875,Male,No,1,Not Graduate,Yes,6320,0,16652,180,1,SEMIURBAN,Y
LP007186,Male,No,1,Not Graduate,Yes,2793,0,7613,180,1,SEMIURBAN,Y
LP010894,Female,No,1,Graduate,No,5453,0,17037,240,0,RURAL,N
LP007411,Male,No,1,Not Graduate,Yes,5614,1958,17466,360,1,RURAL,N
LP010151,Male,No,1,Graduate,No,12543,0,8000,180,0,SEMIURBAN,N
LP010334,Male,Yes,4,Not Graduate,No,6257,0,17238,180,0,RURAL,N
LP008607,Male,No,1,Graduate,No,11857,0,21773,240,1,URBAN,N
LP006097,Male,No,1,Graduate,No,5601,0,23940,240,1,SEMIURBAN,Y
LP006346,Female,Yes,5,Not Graduate,No,7883,0,15063,180,0,SEMIURBAN,N
LP010925,Male,Yes,0,Graduate,Yes,9783,0,16868,360,1,RURAL,Y
LP004647,Female,No,2,Not Graduate,No,9840,0,18590,240,1,URBAN,Y
LP012038,Female,Yes,0,Graduate,No,1682,8300,6840,180,1,RURAL,Y
LP007231,Female,No,5,Not Graduate,No,9455,0,21977,360,0,SEMIURBAN,N
LP008211,Female,Yes,4,Graduate,Yes,11440,0,12685,240,1,RURAL,Y
LP008926,Male,Yes,2,Graduate,No,1642,8875,8045,240,0,RURAL,N
LP003210,Female,Yes,0,Not Graduate,No,3087,0,4560,180,0,SEMIURBAN,N
LP003249,Female,No,0,Not Graduate,Yes,11544,9234,14107,180,0,URBAN,N
LP005921,Female,No,1,Not Graduate,Yes,12418,0,4428,180,1,SEMIURBAN,N
LP006902,Female,No,0,Graduate,Yes,5971,5074,16389,180,1,RURAL,N
LP008497,Female,No,1,Graduate,No,11071,0,2517,360,1,URBAN,N
LP008876,Female,No,0,Not Graduate,Yes,1555,0,19584,180,0,RURAL,N
LP005604,Male,Yes,0,Not Graduate,No,1746,0,2659,240,1,RURAL,Y
LP005851,Male,Yes,0,Not Graduate,Yes,5719,0,1639,360,0,SEMIURBAN,N
LP008674,Female,Yes,3,Not Graduate,Yes,10509,0,19427,360,0,SEMIURBAN,N
LP006896,Male,No,0,Not Graduate,Yes,2009,0,14977,360,0,SEMIURBAN,N
LP008847,Male,Yes,1,Graduate,Yes,9226,0,16279,360,0,SEMIURBAN,N
LP009794,Male,Yes,2,Not Graduate,Yes,8362,1560,8904,240,0,RURAL,N
LP006385,Male,Yes,5,Not Graduate,Yes,9315,0,4405,360,0,URBAN,N
LP004551,Male,No,1,Graduate,Yes,11459,3725,15562,240,1,RURAL,N
LP007713,Male,Yes,4,Graduate,No,3338,0,6339,180,0,URBAN,N
LP009771,Female,No,1,Graduate,Yes,8743,0,461,360,0,RURAL,N
LP008084,Male,Yes,5,Graduate,No,5945,0,9796,360,0,URBAN,N
LP006918,Male,Yes,3,Not Graduate,Yes,8311,0,5247,180,0,URBAN,N
LP008265,Male,Yes,0,Not Graduate,Yes,8396,7054,6020,180,0,URBAN,N
LP005172,Male,No,3,Graduate,No,3292,0,7653,240,1,URBAN,N
LP010193,Female,No,0,Not Graduate,Yes,4957,0,668,180,0,SEMIURBAN,N
LP006828,Male,No,0,Not Graduate,No,6894,0,6832,240,1,RURAL,Y
LP005478,Female,No,0,Not Graduate,Yes,7721,0,6948,240,1,SEMIURBAN,N
LP009627,Male,Yes,5,Not Graduate,Yes,11798,8722,10929,360,1,RURAL,Y
LP009940,Female,Yes,0,Graduate,No,10899,1295,6787,360,1,URBAN,N
LP007253,Male,No,2,Not Graduate,Yes,5790,0,18922,240,1,URBAN,Y
LP004741,Female,Yes,1,Graduate,Yes,7879,0,5300,180,0,RURAL,N
LP008248,Female,Yes,0,Not Graduate,Yes,4705,0,14829,180,1,RURAL,Y
LP005940,Female,No,5,Graduate,Yes,4134,0,755,240,1,RURAL,N
LP005028,Female,No,0,Not Graduate,No,11351,0,2840,360,1,URBAN,Y
LP010914,Female,No,4,Graduate,No,10656,0,11471,240,0,URBAN,N
LP005074,Male,Yes,3,Graduate,No,9743,7336,21224,180,1,URBAN,Y
LP009261,Female,Yes,0,Not Graduate,No,9881,911,14162,240,1,SEMIURBAN,Y
LP008043,Female,No,4,Graduate,No,3148,0,5611,240,1,URBAN,Y
LP010962,Male,No,1,Not Graduate,Yes,5564,0,17854,240,0,SEMIURBAN,N
LP010765,Female,No,1,Not Graduate,Yes,10838,0,13601,180,0,RURAL,N
LP007541,Female,No,0,Graduate,Yes,4728,0,14283,180,1,URBAN,Y
LP010707,Female,No,5,Not Graduate,No,9716,0,20528,240,1,RURAL,N
LP012363,Female,Yes,4,Graduate,No,6930,2566,6789,180,1,RURAL,Y
LP003296,Female,Yes,1,Not Graduate,Yes,8533,0,23438,180,1,URBAN,Y
LP010389,Male,Yes,1,Not Graduate,Yes,7490,0,23975,240,0,RURAL,N
LP012365,Male,No,1,Graduate,Yes,7364,0,2345,240,1,URBAN,Y
LP006981,Male,No,1,Graduate,No,6286,0,12519,180,1,URBAN,N
LP007779,Female,No,0,Graduate,Yes,3382,0,14295,240,0,RURAL,N
LP007337,Male,No,1,Graduate,Yes,2726,0,24442,360,1,SEMIURBAN,Y
LP008241,Female,No,3,Graduate,Yes,12775,0,6367,360,0,URBAN,N
LP007119,Male,Yes,0,Graduate,No,9581,0,3657,360,1,RURAL,N
LP009818,Male,Yes,4,Not Graduate,No,11418,0,4201,360,0,URBAN,N
LP009289,Male,No,5,Not Graduate,No,12131,0,10036,180,0,URBAN,N
LP006199,Female,No,5,Not Graduate,No,7524,7874,13516,240,1,URBAN,Y
LP007500,Male,No,4,Graduate,No,6486,0,7074,360,1,SEMIURBAN,N
LP007467,Male,No,0,Graduate,Yes,5711,0,2036,240,1,URBAN,Y
LP008529,Male,Yes,5,Not Graduate,No,5570,0,20860,360,0,SEMIURBAN,N
LP006164,Female,No,2,Not Graduate,No,11158,0,24357,240,1,RURAL,N
LP012799,Female,No,1,Graduate,No,8920,0,14176,360,0,SEMIURBAN,N
LP009985,Female,Yes,0,Graduate,No,7955,9789,11481,180,0,SEMIURBAN,N
LP008838,Female,Yes,5,Not Graduate,No,4001,0,6173,180,0,SEMIURBAN,N
LP009462,Male,No,1,Graduate,Yes,10207,2991,16283,240,1,RURAL,Y
LP010113,Female,Yes,3,Not Graduate,No,3040,0,15821,240,0,SEMIURBAN,N
LP009472,Male,No,4,Not Graduate,No,9276,0,1212,180,0,RURAL,N
LP006021,Female,Yes,2,Graduate,Yes,10328,0,16532,240,0,SEMIURBAN,N
LP005664,Male,No,4,Graduate,Yes,9778,4751,20780,180,0,RURAL,N
LP005726,Female,Yes,0,Not Graduate,No,4303,0,10220,240,0,URBAN,N
LP010404,Male,Yes,1,Graduate,No,9254,0,18087,240,0,SEMIURBAN,N
LP008102,Male,No,1,Not Graduate,No,9593,0,881,240,0,SEMIURBAN,N
LP013433,Male,No,0,Graduate,Yes,2630,1103,833,180,0,SEMIURBAN,N
LP005585,Female,No,1,Graduate,No,2118,8878,4948,240,1,SEMIURBAN,Y
LP009181,Female,No,1,Graduate,No,2967,0,8933,180,1,RURAL,N
LP006849,Male,Yes,5,Graduate,Yes,9263,4014,12098,360,0,RURAL,N
LP009982,Female,No,4,Graduate,Yes,4743,0,3846,240,0,RURAL,N
LP012611,Male,No,3,Not Graduate,Yes,12102,0,20150,360,0,SEMIURBAN,N
LP005739,Female,No,1,Not Graduate,No,11593,370,5293,180,1,SEMIURBAN,Y
LP010799,Female,No,1,Not Graduate,No,5998,0,21122,240,0,RURAL,N
LP009270,Female,No,4,Graduate,Yes,10675,0,11630,180,1,SEMIURBAN,Y
LP007260,Male,No,1,Not Graduate,Yes,4490,0,3917,180,0,SEMIURBAN,N
LP007392,Female,Yes,1,Graduate,No,6638,7222,13675,360,0,URBAN,N
LP008288,Female,Yes,0,Not Graduate,Yes,4122,0,4635,240,0,URBAN,N
LP007682,Male,Yes,0,Graduate,Yes,3990,0,1603,360,1,RURAL,N
LP008480,Male,No,4,Not Graduate,No,4247,0,23522,240,0,SEMIURBAN,N
LP007024,Male,Yes,0,Not Graduate,Yes,11682,0,18175,240,0,URBAN,N
LP008033,Female,No,0,Graduate,No,5914,0,6114,360,1,RURAL,Y
LP007667,Male,No,3,Graduate,Yes,1565,0,13577,180,0,RURAL,N
LP007437,Female,No,1,Not Graduate,Yes,10490,0,6746,240,1,SEMIURBAN,Y
LP007380,Female,Yes,3,Graduate,Yes,5218,0,11688,180,1,RURAL,Y
LP008886,Female,No,5,Graduate,Yes,3280,0,23586,360,1,SEMIURBAN,N
LP006299,Male,Yes,2,Graduate,No,6659,0,1955,240,1,SEMIURBAN,Y
LP006589,Male,Yes,0,Graduate,Yes,1737,0,19451,180,1,SEMIURBAN,Y
LP008424,Female,No,0,Not Graduate,Yes,6370,0,4158,180,1,URBAN,Y
LP007277,Female,No,0,Graduate,Yes,9833,1825,13156,240,1,RURAL,Y
LP007054,Male,No,0,Graduate,Yes,4415,5664,22325,360,0,RURAL,N
LP007540,Female,No,3,Not Graduate,Yes,3334,0,7132,240,0,RURAL,N
LP009853,Male,No,0,Graduate,No,11793,0,24738,180,1,URBAN,Y
LP010468,Female,Yes,0,Not Graduate,No,12745,6645,16403,240,0,RURAL,N
LP008608,Male,Yes,1,Graduate,Yes,1650,0,15096,240,0,SEMIURBAN,N
LP011778,Male,No,0,Graduate,No,9196,8244,23755,240,0,URBAN,N
LP006227,Male,No,0,Graduate,No,2628,0,13289,240,1,RURAL,N
